"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,2,"UA","United Air Lines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",28.00,1.00,0.80,0.00,0.20,0.00,0.00,3.00,1.00,81.00,65.00,0.00,16.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",67.00,10.00,2.33,2.51,3.00,0.00,2.16,0.00,0.00,356.00,114.00,66.00,72.00,0.00,104.00,
2021,2,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",621.00,98.00,26.78,7.73,47.03,0.00,16.46,21.00,1.00,5515.00,1779.00,474.00,1846.00,0.00,1416.00,
2021,2,"UA","United Air Lines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",27.00,7.00,0.72,1.40,3.44,0.00,1.44,0.00,0.00,161.00,23.00,37.00,71.00,0.00,30.00,
2021,2,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",335.00,73.00,22.03,5.11,36.58,0.00,9.28,17.00,0.00,3883.00,1319.00,316.00,1382.00,0.00,866.00,
2021,2,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",28.00,6.00,1.39,2.28,1.18,0.00,1.15,0.00,0.00,935.00,64.00,753.00,65.00,0.00,53.00,
2021,2,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",134.00,18.00,8.55,1.09,5.51,0.00,2.85,1.00,0.00,844.00,417.00,28.00,141.00,0.00,258.00,
2021,2,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",163.00,23.00,11.58,0.87,5.95,0.00,4.59,9.00,0.00,1306.00,578.00,38.00,190.00,0.00,500.00,
2021,2,"UA","United Air Lines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",89.00,13.00,2.84,2.30,3.72,0.00,4.14,10.00,1.00,566.00,186.00,61.00,144.00,0.00,175.00,
2021,2,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",147.00,14.00,9.52,0.00,2.09,0.00,2.39,1.00,0.00,911.00,599.00,0.00,39.00,0.00,273.00,
2021,2,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",22.00,7.00,1.85,0.14,4.20,0.00,0.81,1.00,0.00,264.00,106.00,6.00,118.00,0.00,34.00,
2021,2,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",28.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2237.00,294.00,80.37,14.37,147.91,0.00,51.35,76.00,0.00,17156.00,5052.00,899.00,7157.00,0.00,4048.00,
2021,2,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",100.00,18.00,4.44,2.15,10.40,0.00,1.00,5.00,0.00,997.00,362.00,204.00,412.00,0.00,19.00,
2021,2,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",128.00,24.00,5.11,4.17,12.85,0.00,1.87,4.00,0.00,1512.00,217.00,563.00,515.00,0.00,217.00,
2021,2,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",215.00,30.00,9.49,1.80,15.82,0.00,2.88,14.00,0.00,1744.00,348.00,814.00,476.00,0.00,106.00,
2021,2,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",84.00,13.00,3.67,2.74,4.10,0.00,2.50,4.00,0.00,808.00,206.00,229.00,206.00,0.00,167.00,
2021,2,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",379.00,49.00,12.79,7.56,17.46,0.00,11.19,13.00,0.00,2663.00,794.00,513.00,541.00,0.00,815.00,
2021,2,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",66.00,15.00,7.23,2.81,4.45,0.00,0.51,0.00,0.00,504.00,275.00,76.00,135.00,0.00,18.00,
2021,2,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",91.00,16.00,5.73,0.26,4.53,0.00,5.47,4.00,1.00,777.00,411.00,10.00,131.00,0.00,225.00,
2021,2,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",122.00,17.00,5.17,3.10,4.62,0.00,4.11,2.00,0.00,872.00,272.00,138.00,229.00,0.00,233.00,
2021,2,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",15.00,4.00,1.93,0.61,1.46,0.00,0.00,0.00,0.00,109.00,49.00,22.00,38.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",54.00,14.00,6.08,1.61,3.04,0.00,3.27,0.00,0.00,878.00,519.00,45.00,133.00,0.00,181.00,
2021,2,"UA","United Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",360.00,68.00,15.17,6.05,36.24,0.00,10.54,12.00,2.00,3194.00,750.00,600.00,1324.00,0.00,520.00,
2021,2,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",383.00,38.00,14.01,1.69,16.76,0.00,5.54,15.00,1.00,2221.00,1334.00,115.00,571.00,0.00,201.00,
2021,2,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",133.00,11.00,5.58,0.62,4.07,0.00,0.72,23.00,1.00,631.00,340.00,114.00,113.00,0.00,64.00,
2021,2,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",228.00,51.00,12.10,5.18,27.13,0.00,6.59,5.00,0.00,2216.00,451.00,274.00,847.00,0.00,644.00,
2021,2,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1352.00,143.00,55.84,16.41,51.12,0.00,19.63,50.00,0.00,9229.00,3138.00,2203.00,1981.00,0.00,1907.00,
2021,2,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",28.00,3.00,1.26,0.00,0.00,0.00,1.74,0.00,0.00,95.00,28.00,0.00,0.00,0.00,67.00,
2021,2,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",130.00,21.00,5.45,2.57,10.98,0.00,2.00,4.00,0.00,1033.00,209.00,251.00,490.00,0.00,83.00,
2021,2,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",107.00,15.00,5.26,1.79,6.67,0.00,1.29,8.00,0.00,664.00,270.00,57.00,217.00,0.00,120.00,
2021,2,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",164.00,16.00,7.89,0.62,5.80,0.00,1.69,6.00,1.00,522.00,259.00,45.00,144.00,0.00,74.00,
2021,2,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",162.00,10.00,5.82,0.00,2.71,0.00,1.48,8.00,0.00,281.00,156.00,0.00,54.00,0.00,71.00,
2021,2,"UA","United Air Lines Inc.","SPN","Saipan, TT: Francisco C. Ada Saipan International",12.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,44.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",51.00,13.00,3.29,4.33,3.69,0.00,1.68,0.00,0.00,893.00,399.00,314.00,106.00,0.00,74.00,
2021,2,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",43.00,4.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,66.00,0.00,0.00,66.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",398.00,76.00,20.83,7.73,34.42,0.00,13.02,18.00,0.00,4092.00,803.00,537.00,1395.00,0.00,1357.00,
2021,2,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"UA","United Air Lines Inc.","TUS","Tucson, AZ: Tucson International",25.00,2.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,277.00,242.00,0.00,35.00,0.00,0.00,
2021,2,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",280.00,35.00,15.82,0.67,6.48,0.00,12.03,19.00,0.00,1105.00,409.00,31.00,183.00,0.00,482.00,
2021,2,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",121.00,12.00,5.38,0.73,2.54,1.00,2.35,11.00,0.00,668.00,404.00,68.00,74.00,40.00,82.00,
2021,2,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",60.00,4.00,3.50,0.00,0.03,0.00,0.47,6.00,0.00,204.00,196.00,0.00,1.00,0.00,7.00,
2021,2,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1661.00,169.00,77.30,4.56,47.19,0.21,39.74,103.00,0.00,6265.00,2796.00,374.00,1573.00,10.00,1512.00,
2021,2,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",658.00,71.00,37.79,2.38,15.19,2.00,13.64,124.00,4.00,2500.00,1382.00,105.00,507.00,50.00,456.00,
2021,2,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",120.00,19.00,9.33,0.82,4.00,1.00,3.85,10.00,0.00,1090.00,593.00,134.00,200.00,23.00,140.00,
2021,2,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",140.00,25.00,12.96,0.00,5.90,0.00,6.15,10.00,0.00,1250.00,522.00,0.00,291.00,0.00,437.00,
2021,2,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2016.00,211.00,78.19,5.63,73.62,0.00,53.56,270.00,1.00,8731.00,3320.00,425.00,2673.00,0.00,2313.00,
2021,2,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",189.00,29.00,8.33,0.00,7.81,0.00,12.86,0.00,0.00,1208.00,458.00,0.00,263.00,0.00,487.00,
2021,2,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",223.00,21.00,7.33,2.75,3.51,1.00,6.41,28.00,0.00,629.00,205.00,61.00,110.00,51.00,202.00,
2021,2,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",206.00,34.00,10.30,0.51,10.06,1.00,12.13,14.00,0.00,1060.00,302.00,18.00,261.00,16.00,463.00,
2021,2,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",344.00,27.00,14.40,0.00,3.95,0.00,8.65,0.00,1.00,952.00,539.00,0.00,103.00,0.00,310.00,
2021,2,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3226.00,274.00,95.59,5.03,95.67,1.96,75.76,409.00,2.00,11195.00,4863.00,311.00,2670.00,43.00,3308.00,
2021,2,"WN","Southwest Airlines Co.","CHS","Charleston, SC: Charleston AFB/International",136.00,16.00,3.87,1.10,7.35,0.00,3.68,17.00,0.00,711.00,173.00,41.00,286.00,0.00,211.00,
2021,2,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",260.00,41.00,21.82,0.59,11.37,1.00,6.22,22.00,0.00,1284.00,607.00,58.00,363.00,20.00,236.00,
2021,2,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",160.00,23.00,16.07,0.79,2.47,0.00,3.67,17.00,0.00,925.00,484.00,187.00,114.00,0.00,140.00,
2021,2,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",343.00,46.00,16.99,1.70,5.92,1.88,19.51,23.00,1.00,1975.00,652.00,121.00,156.00,39.00,1007.00,
2021,2,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",56.00,9.00,5.23,0.00,0.16,0.00,3.61,6.00,0.00,385.00,285.00,0.00,7.00,0.00,93.00,
2021,2,"WN","Southwest Airlines Co.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",156.00,21.00,9.11,0.00,8.53,0.00,3.37,10.00,0.00,521.00,239.00,0.00,201.00,0.00,81.00,
2021,2,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",2674.00,242.00,100.17,5.51,78.50,2.84,54.98,314.00,2.00,10467.00,4873.00,413.00,2429.00,84.00,2668.00,
2021,2,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",235.00,22.00,8.65,0.59,4.57,0.00,8.19,20.00,0.00,898.00,310.00,10.00,183.00,0.00,395.00,
2021,2,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",4250.00,625.00,195.95,13.43,285.12,1.11,129.39,176.00,0.00,24349.00,8703.00,1296.00,8325.00,29.00,5996.00,
2021,2,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",56.00,4.00,0.49,0.00,2.64,0.00,0.88,3.00,0.00,149.00,31.00,0.00,83.00,0.00,35.00,
2021,2,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",200.00,28.00,14.19,0.00,4.51,1.00,8.30,20.00,0.00,998.00,452.00,0.00,137.00,18.00,391.00,
2021,2,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",85.00,18.00,8.47,0.00,3.38,0.00,6.16,11.00,0.00,815.00,334.00,0.00,164.00,0.00,317.00,
2021,2,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",200.00,33.00,20.00,1.68,2.46,1.00,7.86,17.00,0.00,1253.00,795.00,72.00,66.00,20.00,300.00,
2021,2,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",824.00,119.00,64.07,2.63,28.40,0.00,23.91,64.00,0.00,5538.00,3121.00,434.00,921.00,0.00,1062.00,
2021,2,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",164.00,30.00,14.53,0.00,8.82,0.00,6.65,1.00,0.00,1052.00,535.00,0.00,217.00,0.00,300.00,
2021,2,"WN","Southwest Airlines Co.","GRR","Grand Rapids, MI: Gerald R. Ford International",144.00,19.00,6.82,0.90,5.04,1.00,5.24,6.00,0.00,1085.00,362.00,164.00,221.00,15.00,323.00,
2021,2,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",80.00,16.00,5.97,0.20,2.55,0.00,7.29,7.00,0.00,697.00,202.00,12.00,138.00,0.00,345.00,
2021,2,"WN","Southwest Airlines Co.","HDN","Hayden, CO: Yampa Valley",94.00,10.00,4.68,0.61,2.65,0.00,2.06,0.00,0.00,384.00,221.00,11.00,95.00,0.00,57.00,
2021,2,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",504.00,15.00,7.86,0.00,4.26,0.00,2.89,7.00,2.00,974.00,686.00,0.00,157.00,0.00,131.00,
2021,2,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",2543.00,273.00,79.53,6.04,118.35,1.84,67.24,331.00,5.00,10529.00,3409.00,339.00,3813.00,73.00,2895.00,
2021,2,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",56.00,10.00,5.68,0.00,0.45,0.00,3.87,7.00,0.00,248.00,147.00,0.00,12.00,0.00,89.00,
2021,2,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",56.00,9.00,4.89,0.00,1.35,0.12,2.64,1.00,0.00,581.00,253.00,0.00,80.00,18.00,230.00,
2021,2,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",64.00,5.00,4.13,0.00,0.87,0.00,0.00,3.00,0.00,157.00,125.00,0.00,32.00,0.00,0.00,
2021,2,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",387.00,43.00,15.69,2.20,8.03,0.00,17.08,15.00,1.00,1867.00,517.00,237.00,321.00,0.00,792.00,
2021,2,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",116.00,17.00,6.73,0.00,2.10,0.00,8.17,12.00,0.00,856.00,302.00,0.00,79.00,0.00,475.00,
2021,2,"WN","Southwest Airlines Co.","ITO","Hilo, HI: Hilo International",84.00,3.00,2.99,0.00,0.01,0.00,0.00,1.00,0.00,220.00,219.00,0.00,1.00,0.00,0.00,
2021,2,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",188.00,39.00,21.46,1.99,7.92,0.00,7.63,19.00,0.00,1748.00,883.00,256.00,304.00,0.00,305.00,
2021,2,"WN","Southwest Airlines Co.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",168.00,6.00,3.48,0.69,1.51,0.00,0.32,2.00,0.00,298.00,234.00,11.00,26.00,0.00,27.00,
2021,2,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",2506.00,282.00,104.10,2.10,102.69,2.00,71.11,93.00,3.00,11143.00,4255.00,330.00,3049.00,360.00,3149.00,
2021,2,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",928.00,102.00,49.06,1.00,19.86,0.00,32.08,36.00,0.00,4333.00,2158.00,19.00,635.00,0.00,1521.00,
2021,2,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",60.00,12.00,5.83,1.64,3.01,0.00,1.52,6.00,0.00,529.00,253.00,77.00,130.00,0.00,69.00,
2021,2,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",254.00,15.00,8.80,0.00,2.92,0.00,3.27,39.00,1.00,895.00,622.00,0.00,118.00,0.00,155.00,
2021,2,"WN","Southwest Airlines Co.","LGB","Long Beach, CA: Long Beach Airport",448.00,22.00,11.00,0.41,2.69,0.00,7.90,9.00,0.00,617.00,319.00,9.00,60.00,0.00,229.00,
2021,2,"WN","Southwest Airlines Co.","LIH","Lihue, HI: Lihue Airport",56.00,4.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,341.00,341.00,0.00,0.00,0.00,0.00,
2021,2,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",132.00,12.00,10.58,0.00,1.11,0.00,0.31,21.00,0.00,430.00,387.00,0.00,31.00,0.00,12.00,
2021,2,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",136.00,15.00,5.62,0.00,4.47,0.00,4.92,17.00,1.00,478.00,161.00,0.00,143.00,0.00,174.00,
2021,2,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",696.00,91.00,46.25,1.00,19.28,0.00,24.46,41.00,0.00,3861.00,1833.00,21.00,579.00,0.00,1428.00,
2021,2,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",1882.00,319.00,98.40,4.73,129.43,1.92,84.52,91.00,4.00,13996.00,4673.00,463.00,4475.00,77.00,4308.00,
2021,2,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",3284.00,280.00,92.77,8.45,101.29,2.20,75.29,321.00,13.00,11402.00,4357.00,660.00,3100.00,63.00,3222.00,
2021,2,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",236.00,12.00,8.83,0.00,1.94,0.00,1.24,57.00,0.00,346.00,250.00,0.00,69.00,0.00,27.00,
2021,2,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",120.00,8.00,2.66,0.00,1.00,0.00,4.34,17.00,0.00,434.00,177.00,0.00,32.00,0.00,225.00,
2021,2,"WN","Southwest Airlines Co.","MIA","Miami, FL: Miami International",260.00,49.00,26.04,1.00,14.40,0.00,7.57,10.00,0.00,2171.00,1092.00,25.00,718.00,0.00,336.00,
2021,2,"WN","Southwest Airlines Co.","MKE","Milwaukee, WI: General Mitchell International",377.00,63.00,23.32,0.92,9.12,0.00,29.64,19.00,1.00,2603.00,919.00,52.00,292.00,0.00,1340.00,
2021,2,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",225.00,35.00,18.17,0.00,8.07,0.67,8.10,6.00,0.00,1754.00,840.00,0.00,274.00,12.00,628.00,
2021,2,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",518.00,82.00,42.91,0.00,16.14,1.54,21.41,28.00,4.00,3646.00,2033.00,0.00,692.00,31.00,890.00,
2021,2,"WN","Southwest Airlines Co.","MTJ","Montrose/Delta, CO: Montrose Regional",89.00,5.00,4.16,0.00,0.41,0.00,0.43,6.00,0.00,161.00,130.00,0.00,12.00,0.00,19.00,
2021,2,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",1501.00,127.00,48.92,0.89,36.05,0.53,40.61,22.00,1.00,4762.00,1946.00,102.00,1010.00,8.00,1696.00,
2021,2,"WN","Southwest Airlines Co.","OGG","Kahului, HI: Kahului Airport",280.00,15.00,6.56,0.00,5.48,0.00,2.96,3.00,1.00,502.00,218.00,0.00,131.00,0.00,153.00,
2021,2,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",288.00,31.00,18.42,0.00,5.30,0.00,7.28,38.00,0.00,1025.00,644.00,0.00,169.00,0.00,212.00,
2021,2,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",298.00,40.00,17.56,0.00,9.96,0.00,12.48,15.00,1.00,1747.00,708.00,0.00,472.00,0.00,567.00,
2021,2,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",412.00,42.00,19.63,0.00,4.95,0.00,17.41,3.00,0.00,1832.00,919.00,0.00,176.00,0.00,737.00,
2021,2,"WN","Southwest Airlines Co.","ORD","Chicago, IL: Chicago O'Hare International",240.00,30.00,12.74,1.55,12.13,0.00,3.58,19.00,2.00,1487.00,557.00,200.00,577.00,0.00,153.00,
2021,2,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",160.00,26.00,9.71,1.54,6.45,0.00,8.30,12.00,0.00,991.00,266.00,94.00,251.00,0.00,380.00,
2021,2,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",140.00,22.00,5.32,0.87,7.92,1.00,6.89,8.00,0.00,1129.00,206.00,262.00,357.00,23.00,281.00,
2021,2,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",328.00,52.00,15.40,0.00,26.01,0.00,10.59,30.00,0.00,2463.00,954.00,0.00,1123.00,0.00,386.00,
2021,2,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",246.00,25.00,15.60,0.30,1.71,0.00,7.40,24.00,0.00,1006.00,491.00,13.00,135.00,0.00,367.00,
2021,2,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2839.00,293.00,101.76,8.02,98.53,2.28,82.41,130.00,2.00,12405.00,5287.00,700.00,2645.00,62.00,3711.00,
2021,2,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",303.00,50.00,16.52,2.12,7.89,2.00,21.47,12.00,0.00,2348.00,763.00,85.00,376.00,50.00,1074.00,
2021,2,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",60.00,12.00,6.03,0.00,3.99,0.00,1.98,9.00,0.00,531.00,229.00,0.00,190.00,0.00,112.00,
2021,2,"WN","Southwest Airlines Co.","PSP","Palm Springs, CA: Palm Springs International",140.00,6.00,2.19,0.00,1.13,0.00,2.68,0.00,2.00,214.00,127.00,0.00,30.00,0.00,57.00,
2021,2,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",130.00,22.00,11.40,0.91,2.73,0.97,5.99,13.00,1.00,1127.00,632.00,23.00,142.00,30.00,300.00,
2021,2,"WN","Southwest Airlines Co.","PWM","Portland, ME: Portland International Jetport",56.00,9.00,3.78,0.00,2.71,1.00,1.51,9.00,0.00,248.00,108.00,0.00,80.00,22.00,38.00,
2021,2,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",282.00,47.00,19.88,2.21,10.07,0.00,14.84,24.00,0.00,2000.00,790.00,265.00,431.00,0.00,514.00,
2021,2,"WN","Southwest Airlines Co.","RIC","Richmond, VA: Richmond International",56.00,2.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,52.00,0.00,0.00,0.00,0.00,52.00,
2021,2,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",233.00,45.00,16.56,0.00,9.80,0.00,18.64,4.00,0.00,1757.00,733.00,0.00,321.00,0.00,703.00,
2021,2,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",57.00,11.00,2.05,0.24,2.13,1.02,5.56,6.00,0.00,366.00,57.00,9.00,41.00,23.00,236.00,
2021,2,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",639.00,149.00,49.18,1.25,78.61,0.00,19.96,38.00,4.00,6095.00,2617.00,94.00,2483.00,0.00,901.00,
2021,2,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",866.00,107.00,42.70,2.37,21.56,0.00,40.36,21.00,0.00,3828.00,1448.00,117.00,561.00,0.00,1702.00,
2021,2,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",427.00,51.00,23.68,1.30,13.59,1.00,11.43,79.00,1.00,2521.00,913.00,87.00,917.00,16.00,588.00,
2021,2,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville Muhammad Ali International",154.00,22.00,11.47,0.00,3.41,0.00,7.11,9.00,3.00,904.00,500.00,0.00,110.00,0.00,294.00,
2021,2,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",299.00,48.00,21.34,0.00,9.91,1.00,15.76,18.00,0.00,1477.00,677.00,0.00,302.00,28.00,470.00,
2021,2,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",308.00,32.00,12.56,0.00,2.37,0.00,17.07,5.00,0.00,1302.00,511.00,0.00,72.00,0.00,719.00,
2021,2,"WN","Southwest Airlines Co.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",884.00,71.00,31.75,1.28,16.43,0.00,21.53,15.00,1.00,2973.00,1359.00,46.00,451.00,0.00,1117.00,
2021,2,"WN","Southwest Airlines Co.","SJU","San Juan, PR: Luis Munoz Marin International",200.00,29.00,16.41,3.39,6.44,0.00,2.76,1.00,0.00,1115.00,506.00,312.00,224.00,0.00,73.00,
2021,2,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",441.00,108.00,57.68,0.38,25.42,0.78,23.75,15.00,1.00,4152.00,2011.00,19.00,751.00,21.00,1350.00,
2021,2,"WN","Southwest Airlines Co.","SMF","Sacramento, CA: Sacramento International",1051.00,101.00,42.78,1.00,23.57,1.00,32.65,19.00,0.00,4498.00,2059.00,70.00,700.00,107.00,1562.00,
2021,2,"WN","Southwest Airlines Co.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",784.00,64.00,26.69,1.97,10.13,0.00,25.21,14.00,3.00,2209.00,899.00,93.00,249.00,0.00,968.00,
2021,2,"WN","Southwest Airlines Co.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",94.00,18.00,7.95,0.00,8.78,0.00,1.27,9.00,1.00,727.00,375.00,0.00,317.00,0.00,35.00,
